0,0.0,0.0022971332,0.99615926,0.97561014,pistol
1,0.0,0.0022971332,0.99615926,0.97561014,pistol
2,0.0,0.0022971332,0.99615926,0.97561014,pistol
3,0.008987933,0.031969666,0.9879837,0.97969925,pistol
4,0.0,0.0019779503,0.99618447,0.9760082,pistol
5,0.0,0.0022971332,0.99615926,0.97561014,pistol
6,0.0,0.0022971332,0.99615926,0.97561014,pistol
7,0.0,0.0022971332,0.99615926,0.97561014,pistol
8,0.0,0.0022971332,0.99615926,0.97561014,pistol
9,0.0,0.0022971332,0.99615926,0.97561014,pistol
10,0.0,0.0022971332,0.99615926,0.97561014,pistol
11,0.0,0.0022971332,0.99615926,0.97561014,pistol
12,0.0,0.0022971332,0.99615926,0.97561014,pistol
13,0.0,0.0022971332,0.99615926,0.97561014,pistol
14,0.0,0.0022971332,0.99615926,0.97561014,pistol
15,0.0,0.0022971332,0.99615926,0.97561014,pistol
16,0.0,0.0022971332,0.99615926,0.97561014,pistol
17,0.0,0.0022971332,0.99615926,0.97561014,pistol
18,0.0,0.0022971332,0.99615926,0.97561014,pistol
19,0.0,0.0022971332,0.99615926,0.97561014,pistol
20,0.0,0.0022971332,0.99615926,0.97561014,pistol
21,0.0,0.0022971332,0.99615926,0.97561014,pistol
22,0.0,0.0022971332,0.99615926,0.97561014,pistol
23,0.0,0.0022971332,0.99615926,0.97561014,pistol
24,0.0,0.0022971332,0.99615926,0.97561014,pistol
25,0.0,0.0022971332,0.99615926,0.97561014,pistol
26,0.0,0.0022971332,0.99615926,0.97561014,pistol
27,0.0,0.0022971332,0.99615926,0.97561014,pistol
28,0.0,0.0022971332,0.99615926,0.97561014,pistol
29,0.0,0.0022971332,0.99615926,0.97561014,pistol
30,0.0,0.0022971332,0.99615926,0.97561014,pistol
31,0.0,0.0022971332,0.99615926,0.97561014,pistol
32,0.0,0.0022971332,0.99615926,0.97561014,pistol
33,0.0,0.0022971332,0.99615926,0.97561014,pistol
34,0.0,0.0022971332,0.99615926,0.97561014,pistol
35,0.0,0.0022971332,0.99615926,0.97561014,pistol
36,0.0,0.0022971332,0.99615926,0.97561014,pistol
37,0.0,0.0022971332,0.99615926,0.97561014,pistol
38,0.0,0.0022971332,0.99615926,0.97561014,pistol
39,0.0,0.0022971332,0.99615926,0.97561014,pistol
40,0.0,0.0022971332,0.99615926,0.97561014,pistol
41,0.0,0.0022971332,0.99615926,0.97561014,pistol
42,0.0,0.0022971332,0.99615926,0.97561014,pistol
43,0.0,0.0022971332,0.99615926,0.97561014,pistol
44,0.0,0.0022971332,0.99615926,0.97561014,pistol
45,0.0,0.0022971332,0.99615926,0.97561014,pistol
46,0.0,0.0022971332,0.99615926,0.97561014,pistol
47,0.0,0.0022971332,0.99615926,0.97561014,pistol
48,0.0,0.0022971332,0.99615926,0.97561014,pistol
49,0.0,0.0022971332,0.99615926,0.97561014,pistol
50,0.0,0.0022971332,0.99615926,0.97561014,pistol
51,0.0,0.0022971332,0.99615926,0.97561014,pistol
52,0.0,0.0022971332,0.99615926,0.97561014,pistol
53,0.0,0.0022971332,0.99615926,0.97561014,pistol
54,0.0,0.0022971332,0.99615926,0.97561014,pistol
55,0.0,0.0022971332,0.99615926,0.97561014,pistol
56,0.0,0.0022971332,0.99615926,0.97561014,pistol
57,0.0,0.0022971332,0.99615926,0.97561014,pistol
58,0.0,0.0,0.97529376,0.98760116,pistol
58,0.9802184,0.6211791,0.999611,0.9012412,pistol
59,0.0048904717,0.03998491,0.9899459,0.9802406,pistol
60,0.006082684,0.0,0.98589003,0.9842609,pistol
61,0.94075036,0.71529186,1.0,0.9617716,pistol
61,0.005745977,0.0017377734,0.98352623,0.978235,pistol
62,0.9399326,0.71766645,1.0,0.9524304,pistol
62,0.0016138256,0.03941378,0.991135,0.9799367,pistol
63,0.9372128,0.7157354,1.0,0.955259,pistol
63,0.001606971,0.039073348,0.99127805,0.9800707,pistol
64,0.9363163,0.7085093,0.99913806,0.8984989,pistol
64,0.0024758577,0.038861185,0.99043083,0.9812306,pistol
65,0.9307204,0.70913833,1.0,0.89623386,pistol
65,0.0074898005,0.009741545,0.98336065,0.97465557,pistol
66,0.92836666,0.7083756,0.9989017,0.8736234,pistol
66,0.004167974,0.025922716,0.9931198,1.0,pistol
67,0.9256378,0.70844406,0.9997867,0.8775181,pistol
67,0.0,0.0,0.9819863,0.9887302,pistol
68,0.9233705,0.70740616,0.9999486,0.87432075,pistol
68,0.0,0.0,0.98194873,0.98873454,pistol
69,0.923372,0.7074219,0.9999345,0.8742688,pistol
69,0.0,0.0,0.98194873,0.9887345,pistol
70,0.923372,0.7074219,0.9999345,0.8742688,pistol
70,0.0,0.0,0.98194873,0.9887345,pistol
71,0.923372,0.7074219,0.9999345,0.8742688,pistol
71,0.0,0.0,0.98194873,0.9887345,pistol
72,0.923372,0.7074219,0.9999345,0.8742688,pistol
72,0.0,0.0,0.98194873,0.9887345,pistol
73,0.923372,0.7074219,0.9999345,0.8742688,pistol
73,0.0,0.0,0.98194873,0.9887345,pistol
74,0.923372,0.7074219,0.9999345,0.8742688,pistol
74,0.0,0.0,0.98194873,0.9887345,pistol
75,0.923372,0.7074219,0.9999345,0.8742688,pistol
75,0.0,0.0,0.98194873,0.9887345,pistol
76,0.923372,0.7074219,0.9999345,0.8742688,pistol
76,0.0,0.0,0.98194873,0.9887345,pistol
77,0.923372,0.7074219,0.9999345,0.8742688,pistol
77,0.0,0.0,0.98194873,0.9887345,pistol
78,0.923372,0.7074219,0.9999345,0.8742688,pistol
78,0.0,0.0,0.98194873,0.9887345,pistol
79,0.923372,0.7074219,0.9999345,0.8742688,pistol
79,0.0,0.0,0.98194873,0.9887345,pistol
80,0.923372,0.7074219,0.9999345,0.8742688,pistol
80,0.0,0.0,0.98194873,0.9887345,pistol
81,0.923372,0.7074219,0.9999345,0.8742688,pistol
81,0.0,0.0,0.98194873,0.9887345,pistol
82,0.9233705,0.70740616,0.9999486,0.87432075,pistol
82,0.0,0.0,0.98194873,0.98873454,pistol
83,0.9233705,0.70740616,0.9999486,0.87432075,pistol
83,0.0,0.0,0.98194873,0.98873454,pistol
84,0.91972834,0.7064086,1.0,0.87366855,pistol
84,0.0,0.0,0.9819652,0.98867327,pistol
85,0.9187579,0.7086811,1.0,0.8734642,pistol
85,0.0,0.0,0.98181605,0.9886477,pistol
86,0.91652006,0.7087058,1.0,0.8751676,pistol
86,0.0,0.0,0.98100245,0.98853517,pistol
87,0.91189975,0.7092061,0.99877495,0.8745868,pistol
87,0.005633861,0.015228003,0.9898547,0.99493814,pistol
88,0.9098252,0.71019036,0.9957931,0.8744628,pistol
88,0.0,0.0,0.9804815,0.9877324,pistol
89,0.9098252,0.71019036,0.9957931,0.8744628,pistol
89,0.0,0.0,0.9804815,0.9877324,pistol
90,0.90887535,0.7073311,0.99421835,0.871901,pistol
90,0.0,0.0,0.98046404,0.98764265,pistol
91,0.9066242,0.7066508,0.9950936,0.8741035,pistol
91,0.0,0.0,0.9797478,0.9872439,pistol
92,0.9066242,0.7066508,0.9950936,0.8741035,pistol
92,0.0,0.0,0.9797478,0.9872439,pistol
93,0.9066644,0.7066389,0.9951072,0.8740894,pistol
93,0.0,0.0,0.97973216,0.9872407,pistol
94,0.9066812,0.7066342,0.99511266,0.8740905,pistol
94,0.0,0.0,0.97974026,0.9872428,pistol
95,0.9066812,0.7066342,0.99511266,0.8740905,pistol
95,0.0,0.0,0.97974026,0.9872428,pistol
96,0.9066613,0.7066425,0.9951308,0.8740902,pistol
96,0.0,0.0,0.9797321,0.9872406,pistol
97,0.9035292,0.7063863,0.9924417,0.873912,pistol
97,0.0,0.0,0.97975844,0.98709285,pistol
98,0.90160084,0.70680404,0.9916272,0.87400985,pistol
98,0.0,0.0,0.979208,0.9869007,pistol
99,0.9016034,0.70677286,0.99162453,0.87401956,pistol
99,0.0,0.0,0.97919047,0.98689866,pistol
100,0.90160084,0.70680404,0.9916272,0.87400985,pistol
100,0.0,0.0,0.979208,0.9869007,pistol
101,0.9007792,0.70776206,0.98573035,0.8731094,pistol
101,0.0114990175,0.0028071404,0.99174905,1.0,pistol
102,0.89538515,0.70695186,0.97976565,0.8744843,pistol
102,0.0,0.0,0.97843206,0.9863832,pistol
103,0.89268214,0.7089207,0.97686905,0.87324464,pistol
103,0.009909213,0.011134893,0.9927197,0.99756336,pistol
104,0.88759077,0.7087178,0.97395444,0.87449336,pistol
104,0.008464992,0.018254668,0.98668796,0.9976425,pistol
105,0.8856973,0.7104905,0.9704451,0.8725744,pistol
105,0.0005848408,0.0300906,0.98268485,0.9843477,pistol
106,0.88568777,0.71046066,0.9704599,0.8725889,pistol
106,0.0005790293,0.030081749,0.9826987,0.98432875,pistol
107,0.88568777,0.71046066,0.9704599,0.8725889,pistol
107,0.0005790293,0.030081749,0.9826987,0.98432875,pistol
108,0.8856973,0.7104905,0.9704451,0.8725744,pistol
108,0.0005848408,0.0300906,0.98268485,0.9843477,pistol
109,0.8856814,0.7104777,0.9704461,0.87257683,pistol
109,0.00058060884,0.030114919,0.9826918,0.9843246,pistol
110,0.8832875,0.7101682,0.9664772,0.8737388,pistol
110,0.0,0.0270122,0.981904,0.98726785,pistol
111,0.8820148,0.71156794,0.96506196,0.87455934,pistol
111,0.0,0.0,0.9784211,0.9863329,pistol
112,0.8802444,0.70994365,0.9630109,0.8745719,pistol
112,0.0,0.0,0.97790754,0.9862087,pistol
113,0.8802444,0.70994365,0.9630109,0.8745719,pistol
113,0.0,0.0,0.97790754,0.9862087,pistol
114,0.8805157,0.71000516,0.9641514,0.874601,pistol
114,0.0,0.0,0.9779147,0.98620844,pistol
115,0.8800628,0.7103672,0.9634856,0.87427235,pistol
115,0.0,0.0,0.97792053,0.98621285,pistol
116,0.87998784,0.70989877,0.9622644,0.87433225,pistol
116,0.0,0.0,0.9776329,0.98615885,pistol
117,0.8777865,0.7099447,0.961714,0.8739461,pistol
117,0.0,0.0,0.9771048,0.9859512,pistol
118,0.87780553,0.70920575,0.95982033,0.87507546,pistol
118,0.0,0.0,0.9769039,0.98592436,pistol
119,0.8777945,0.709211,0.959828,0.87507796,pistol
119,0.0,0.0,0.9769033,0.9859245,pistol
120,0.87685376,0.7083328,0.95983285,0.8741653,pistol
120,0.0,0.0,0.97689164,0.9859226,pistol
121,0.8734107,0.70958877,0.95857775,0.87495375,pistol
121,0.0,0.0,0.9767418,0.98586977,pistol
122,0.87282974,0.70934594,0.958473,0.87503827,pistol
122,0.0,0.0,0.9767617,0.9859003,pistol
123,0.87195814,0.70994014,0.95585144,0.8766213,pistol
123,0.0,0.0,0.97668934,0.9858004,pistol
124,0.8693793,0.7119423,0.9529964,0.87392235,pistol
124,0.009182274,0.0,0.98576534,0.9974768,pistol
125,0.86441594,0.71032304,0.9474036,0.8747162,pistol
125,0.0,0.029452115,0.98131645,0.9861696,pistol
126,0.8618189,0.71036696,0.9459044,0.8746208,pistol
126,0.0,0.028871,0.9827268,0.9861817,pistol
127,0.8599925,0.7105093,0.9443686,0.874949,pistol
127,0.0,0.027995229,0.984182,0.9869753,pistol
128,0.8577693,0.7104503,0.9430191,0.8748218,pistol
128,0.0,0.027449757,0.9844526,0.986987,pistol
129,0.8566927,0.7099948,0.9411683,0.8744068,pistol
129,0.0,0.026691586,0.9846014,0.9871973,pistol
130,0.8554528,0.71027344,0.94132876,0.87477714,pistol
130,0.0,0.0,0.9751934,0.9852674,pistol
131,0.85545325,0.710274,0.94132864,0.87477636,pistol
131,0.0,0.0,0.97519356,0.98526746,pistol
132,0.8543763,0.7116826,0.93835676,0.8736357,pistol
132,0.0146507025,0.0,0.982394,0.990206,pistol
133,0.8499157,0.7113349,0.93336946,0.8754223,pistol
133,0.013170958,0.0,0.98432505,0.9979984,pistol
134,0.8476932,0.71115375,0.9306147,0.87490106,pistol
134,0.0036542118,0.027425379,0.9769547,0.9805814,pistol
135,0.8476104,0.71105945,0.9304789,0.87490857,pistol
135,0.0036895573,0.027443081,0.9771098,0.9805292,pistol
136,0.845431,0.71082836,0.92902786,0.8750748,pistol
136,0.0,0.0,0.9758837,0.9852394,pistol
137,0.845431,0.71082836,0.92902786,0.8750748,pistol
137,0.0,0.0,0.9758837,0.9852394,pistol
138,0.8454433,0.71077186,0.9290387,0.8750803,pistol
138,0.0,0.0,0.97589624,0.9852412,pistol
139,0.84544367,0.7107716,0.9290381,0.8750805,pistol
139,0.0,0.0,0.9758962,0.98524106,pistol
140,0.84544367,0.7107716,0.9290381,0.8750805,pistol
140,0.0,0.0,0.9758962,0.98524106,pistol
141,0.8454433,0.71077186,0.9290387,0.8750803,pistol
141,0.0,0.0,0.97589624,0.9852412,pistol
142,0.845431,0.71082836,0.92902786,0.8750748,pistol
142,0.0,0.0,0.9758837,0.9852394,pistol
143,0.8407787,0.71135587,0.92506933,0.8752014,pistol
143,0.010784686,0.007706374,0.98914605,1.0,pistol
144,0.83444285,0.71645147,0.9164542,0.88063246,pistol
144,0.0,0.0,0.97992194,0.986663,pistol
145,0.83076304,0.7155188,0.91335124,0.8810491,pistol
145,0.0025447607,0.017519355,0.9906435,0.98136234,pistol
146,0.8265401,0.7162693,0.9106159,0.88151675,pistol
146,0.0,0.0,0.9725133,0.9837191,pistol
147,0.8243951,0.716773,0.90982205,0.8831487,pistol
