17,0.15597397,0.46252492,0.25531822,0.65722585,pistol
18,0.13783403,0.44875115,0.24311681,0.6415425,pistol
19,0.13076681,0.45352194,0.23578635,0.641848,pistol
20,0.11366436,0.44708145,0.23263332,0.6495882,pistol
21,0.09613806,0.4815904,0.21787056,0.662719,pistol
22,0.0,0.47464293,0.15974578,0.67465764,pistol
23,0.002685696,0.46412954,0.10695095,0.6329272,pistol
24,0.0027136356,0.4583368,0.09950116,0.6275758,pistol
25,0.0017351694,0.481206,0.09477545,0.658974,pistol
34,0.0011745729,0.42506677,0.074449226,0.57111305,pistol
37,0.0033354089,0.43435967,0.13765103,0.5935197,pistol
39,0.011884801,0.43943802,0.17345867,0.5941046,pistol
41,0.016398124,0.4450864,0.1814588,0.6130736,pistol
43,0.14627808,0.46674466,0.27493122,0.6430192,pistol
44,0.15064125,0.44592857,0.27223152,0.6372576,pistol
45,0.16118732,0.45611486,0.28065097,0.62940264,pistol
46,0.1630112,0.4511437,0.2813339,0.61660326,pistol
47,0.15685773,0.4714209,0.2805478,0.63918513,pistol
48,0.16007075,0.5041027,0.28146678,0.6623646,pistol
49,0.15509175,0.54299146,0.27843323,0.7011933,pistol
54,0.24589515,0.50187063,0.32088137,0.8529743,pistol
56,0.22488636,0.5372575,0.30647987,0.83593553,pistol
64,0.21167472,0.33956903,0.29980347,0.5680269,pistol
65,0.24419433,0.26358983,0.32710958,0.50311804,pistol
66,0.25792274,0.2270344,0.3412471,0.48612553,pistol
67,0.259901,0.24631718,0.33741075,0.47910574,pistol
68,0.253959,0.2610824,0.3310452,0.5082501,pistol
77,0.24516845,0.4573182,0.32167035,0.7290678,pistol
79,0.19972205,0.45026267,0.28090915,0.7225064,pistol
80,0.15165316,0.44750714,0.273738,0.7612262,pistol
106,0.52003956,0.47193384,0.778182,0.73136127,pistol
107,0.5514465,0.34490216,0.8091033,0.6287679,pistol
108,0.57574666,0.31287432,0.8350792,0.59092325,pistol
109,0.59917253,0.3345505,0.8383506,0.53820646,pistol
110,0.61946243,0.3300008,0.84929925,0.5470995,pistol
111,0.6282095,0.32813436,0.8653513,0.58149666,pistol
112,0.6284102,0.33742112,0.86549735,0.6343516,pistol
113,0.62177765,0.34744683,0.8610312,0.6271734,pistol
114,0.61393094,0.35516176,0.85709083,0.6127815,pistol
115,0.6025051,0.36594045,0.84576607,0.6309633,pistol
116,0.5855062,0.36444902,0.8342904,0.639567,pistol
117,0.579195,0.3658492,0.82841885,0.6410168,pistol
118,0.5705645,0.36921495,0.8190175,0.6385271,pistol
119,0.5621992,0.3724323,0.81096894,0.62867254,pistol
120,0.54714555,0.37335283,0.7908582,0.62822694,pistol
121,0.54023886,0.37157324,0.78174245,0.6378877,pistol
122,0.5385467,0.37747484,0.78069806,0.6485968,pistol
123,0.53101254,0.3863278,0.7777474,0.65904325,pistol
124,0.5098463,0.44867173,0.765731,0.75504005,pistol
126,0.53787285,0.6791403,0.6439292,0.9125935,pistol
137,0.43996358,0.55400264,0.66202056,0.77623224,pistol
138,0.43715394,0.5765138,0.6830151,0.88537925,pistol
140,0.4586182,0.62065816,0.6607796,0.89390624,pistol
141,0.47186875,0.63060206,0.6847832,0.85230476,pistol
143,0.55476826,0.47287965,0.7893291,0.74274075,pistol
144,0.56874037,0.42296425,0.81506085,0.69305253,pistol
145,0.5760806,0.40166414,0.82034034,0.6685144,pistol
146,0.5743503,0.36670876,0.8145545,0.6307482,pistol
147,0.5731481,0.33719355,0.813407,0.60090786,pistol
148,0.58274275,0.33546788,0.8227909,0.61536896,pistol
149,0.58801925,0.35707152,0.8345741,0.6436156,pistol
150,0.5813425,0.3641951,0.8358367,0.6598345,pistol
151,0.57849336,0.36586025,0.83024776,0.6567389,pistol
152,0.57638806,0.37586248,0.8254699,0.66908014,pistol
153,0.5702276,0.3893244,0.8242949,0.6857481,pistol
154,0.56098646,0.39098665,0.82272846,0.69912255,pistol
155,0.54514563,0.39712524,0.81131077,0.69023824,pistol
156,0.54119265,0.39990377,0.80136395,0.69367766,pistol
157,0.5329784,0.39696717,0.79498374,0.6933297,pistol
158,0.53783154,0.3968202,0.7965541,0.69689524,pistol
159,0.54141486,0.4178406,0.80024934,0.71108794,pistol
160,0.5450473,0.43962932,0.8004111,0.7291435,pistol
161,0.54986304,0.44411856,0.7992713,0.73668426,pistol
162,0.5585287,0.43912563,0.80422705,0.7325759,pistol
163,0.56181,0.43783826,0.8051989,0.73525244,pistol
164,0.55227584,0.44012284,0.80720156,0.73299026,pistol
165,0.5557978,0.44074714,0.80605435,0.7399689,pistol
166,0.5542677,0.4443156,0.805118,0.7349755,pistol
167,0.5596909,0.44326562,0.8078974,0.73382777,pistol
168,0.565125,0.44909978,0.8115753,0.734941,pistol
169,0.5666775,0.46148753,0.81019634,0.74473774,pistol
170,0.56390584,0.4687599,0.81083477,0.74964404,pistol
171,0.5618106,0.47874135,0.806859,0.7586325,pistol
172,0.5535673,0.47960228,0.8056816,0.7614134,pistol
173,0.5496173,0.4853626,0.8055719,0.76414794,pistol
174,0.534189,0.48391843,0.7924142,0.7622949,pistol
175,0.5267463,0.49288982,0.786191,0.7607145,pistol
176,0.5283841,0.49458057,0.7844635,0.7576956,pistol
177,0.5328829,0.48567045,0.7859447,0.75523305,pistol
178,0.5436548,0.49536216,0.793393,0.75636303,pistol
179,0.545768,0.49401537,0.7894831,0.7542914,pistol
180,0.5449347,0.47586414,0.7881649,0.743281,pistol
181,0.5426529,0.46549726,0.7845128,0.73984766,pistol
182,0.54316056,0.46657327,0.78781605,0.7418995,pistol
183,0.54295367,0.47785264,0.79063815,0.74559325,pistol
184,0.5400117,0.48200834,0.7902854,0.75068676,pistol
185,0.544458,0.47859544,0.7917151,0.74950975,pistol
186,0.5433745,0.48112482,0.7886042,0.75821,pistol
187,0.54291534,0.4942498,0.79680884,0.7565727,pistol
188,0.54565656,0.49844775,0.7979834,0.7643373,pistol
189,0.54574853,0.5017277,0.796413,0.7677103,pistol
190,0.54436356,0.5020705,0.79750794,0.76660055,pistol
191,0.5377265,0.50828326,0.795506,0.7773596,pistol
192,0.5291981,0.518487,0.7870571,0.8062599,pistol
193,0.52163565,0.5712329,0.77093387,0.815716,pistol
194,0.50566995,0.6113566,0.7561444,0.88745296,pistol
195,0.512938,0.6675097,0.7526095,0.94513834,pistol
196,0.5256245,0.6714083,0.763329,0.9365617,pistol
197,0.5420598,0.6245997,0.7825016,0.8858392,pistol
198,0.54952747,0.585691,0.81004936,0.8456067,pistol
