2,0.23994502,0.4958314,0.33887097,0.61869204,pistol
3,0.23634434,0.5008779,0.3380006,0.6262471,pistol
4,0.23461449,0.50488925,0.33787674,0.62622,pistol
5,0.23198149,0.5060912,0.33532777,0.6334463,pistol
6,0.22991279,0.5060812,0.33588722,0.63237834,pistol
7,0.22927536,0.50539976,0.33242464,0.63241845,pistol
8,0.23021871,0.5025617,0.33758277,0.6243892,pistol
9,0.22929643,0.50597954,0.33527294,0.6313319,pistol
10,0.22914773,0.50545627,0.33515507,0.6294127,pistol
11,0.23126844,0.5076759,0.335394,0.6317854,pistol
12,0.23524132,0.5062677,0.33839735,0.630078,pistol
13,0.23748691,0.50873065,0.3390721,0.62524784,pistol
14,0.23515995,0.50795025,0.33830586,0.6219998,pistol
15,0.23541166,0.50957686,0.33948562,0.62565416,pistol
16,0.23533116,0.5135413,0.33874664,0.6278755,pistol
17,0.23482369,0.51941234,0.3413256,0.6345666,pistol
18,0.2336815,0.51569784,0.33778012,0.6241095,pistol
19,0.2366078,0.5135439,0.3397813,0.62656873,pistol
20,0.23775747,0.5143907,0.34102246,0.6266502,pistol
21,0.23602127,0.5132343,0.3419189,0.62628204,pistol
22,0.23567437,0.5139753,0.34061578,0.62665373,pistol
23,0.23630194,0.5169437,0.33990595,0.6292472,pistol
24,0.23454246,0.51454717,0.33937147,0.6276328,pistol
25,0.23489803,0.5151017,0.33973855,0.63201284,pistol
26,0.23462301,0.51797557,0.33985454,0.6324686,pistol
27,0.2342689,0.5188632,0.33975798,0.6321639,pistol
28,0.23705664,0.51853275,0.34121338,0.62963307,pistol
29,0.23724836,0.52136457,0.3417939,0.6344887,pistol
30,0.23797087,0.51930285,0.34178653,0.63156307,pistol
31,0.2372197,0.5202818,0.34103128,0.6321145,pistol
32,0.23695268,0.51992524,0.34201086,0.63363636,pistol
33,0.23731317,0.5210731,0.34234834,0.6364639,pistol
34,0.2340075,0.5228611,0.33982366,0.6384276,pistol
35,0.23106803,0.523306,0.33964556,0.6395855,pistol
36,0.23081104,0.5236611,0.34041017,0.6409808,pistol
37,0.23092219,0.5238353,0.34067932,0.6425096,pistol
38,0.23055497,0.5230479,0.33999744,0.6405823,pistol
39,0.23059314,0.5233545,0.3392098,0.6377489,pistol
43,0.20633939,0.49894235,0.32192996,0.60708696,pistol
44,0.2124292,0.51001644,0.32607254,0.61297643,pistol
46,0.22048384,0.5147915,0.33551645,0.61236334,pistol
48,0.2434886,0.5358509,0.34654346,0.6395329,pistol
49,0.24963889,0.52398115,0.34984627,0.63752633,pistol
50,0.24636438,0.52586234,0.35242918,0.6351626,pistol
51,0.24746102,0.52553344,0.35445243,0.63235605,pistol
52,0.23804712,0.51290995,0.34216946,0.62315625,pistol
53,0.23252197,0.50479424,0.33325547,0.6118897,pistol
53,0.3950877,0.055807333,0.41637787,0.086601,pistol
54,0.2314329,0.50574344,0.3345174,0.61250347,pistol
54,0.39644468,0.05767173,0.41931844,0.090626955,pistol
55,0.23176631,0.5054362,0.33478436,0.61252713,pistol
55,0.39591855,0.05764068,0.4189605,0.09183132,pistol
56,0.23371643,0.5047431,0.33526438,0.61245656,pistol
56,0.39549246,0.05732946,0.4170805,0.082139015,pistol
57,0.23576878,0.507492,0.33866578,0.61243445,pistol
58,0.23611379,0.50801784,0.33887798,0.6134203,pistol
59,0.23940325,0.5057268,0.34076893,0.61142826,pistol
60,0.23888943,0.50884324,0.3405207,0.61386937,pistol
61,0.23524265,0.50765264,0.33792394,0.6147988,pistol
62,0.23512869,0.51013684,0.34011632,0.6172875,pistol
63,0.23587357,0.51093596,0.3414817,0.6182837,pistol
64,0.23667447,0.51034105,0.34250242,0.6182803,pistol
65,0.23780671,0.51123124,0.34601054,0.62198716,pistol
66,0.23813733,0.51074606,0.34291008,0.6218236,pistol
67,0.23701549,0.51011014,0.34341902,0.6195102,pistol
68,0.23735964,0.5108649,0.34142822,0.6191383,pistol
69,0.23559998,0.50984955,0.34285182,0.6177151,pistol
70,0.23655777,0.5107634,0.3441207,0.6190989,pistol
71,0.23885275,0.5105328,0.3438025,0.6223027,pistol
72,0.23802379,0.5098085,0.34425935,0.6209565,pistol
73,0.23830664,0.5101293,0.34822714,0.6213638,pistol
74,0.23901956,0.509848,0.34752786,0.6217464,pistol
75,0.23961854,0.51009685,0.34680444,0.6215909,pistol
76,0.23916706,0.51019925,0.34657302,0.6219328,pistol
77,0.23962808,0.51113534,0.34690583,0.6237891,pistol
78,0.2404108,0.5123267,0.34761202,0.6230271,pistol
79,0.24100308,0.51132894,0.3476013,0.6237087,pistol
80,0.24206632,0.51198393,0.34875214,0.6254594,pistol
81,0.24177791,0.5110623,0.34802085,0.6271215,pistol
82,0.2421352,0.5104715,0.34734342,0.62323254,pistol
83,0.24199136,0.5097124,0.34888127,0.62160414,pistol
84,0.24308077,0.5090841,0.34906515,0.6218245,pistol
85,0.23736149,0.45560175,0.33655655,0.5699288,pistol
86,0.2894304,0.32161266,0.35769323,0.5031244,pistol
87,0.30785388,0.32424808,0.3720765,0.51123327,pistol
93,0.35924295,0.39774424,0.50219214,0.68527883,pistol
101,0.39112073,0.34787524,0.6640002,0.7042012,pistol
102,0.39654157,0.35364527,0.66794276,0.7005908,pistol
103,0.40069678,0.33700657,0.66395867,0.69963276,pistol
104,0.4020934,0.34633303,0.634344,0.69709194,pistol
105,0.40866035,0.3445862,0.6095708,0.6972019,pistol
106,0.42959514,0.34838545,0.5769446,0.6819179,pistol
107,0.45380586,0.33271497,0.54831284,0.6884648,pistol
109,0.43334824,0.32777044,0.5632028,0.69012487,pistol
110,0.40957606,0.3250696,0.59973156,0.6949268,pistol
111,0.38541284,0.33194318,0.62499166,0.70097303,pistol
112,0.37053716,0.31282687,0.6425302,0.70791066,pistol
113,0.35772878,0.31673884,0.65300375,0.7074356,pistol
114,0.34968132,0.3167194,0.6566735,0.7004844,pistol
115,0.3445217,0.32142535,0.65852123,0.69983566,pistol
116,0.340626,0.32266194,0.6606016,0.70217663,pistol
117,0.3328798,0.32233086,0.66228414,0.7031857,pistol
118,0.3316424,0.3248768,0.6634606,0.7043624,pistol
119,0.33303386,0.32480174,0.6612586,0.70354,pistol
120,0.32898733,0.3260426,0.65986824,0.7030842,pistol
121,0.33108228,0.32756072,0.6624754,0.7030198,pistol
123,0.46479556,0.36642045,0.5324874,0.59239185,pistol
147,0.2334644,0.47976467,0.33009076,0.6138041,pistol
148,0.235944,0.48678273,0.33175114,0.6152268,pistol
149,0.23853798,0.48455298,0.33365566,0.61500204,pistol
150,0.24069914,0.48764873,0.33367476,0.6170732,pistol
151,0.24149641,0.48899043,0.33418515,0.6168604,pistol
152,0.24068967,0.49078813,0.33204827,0.60970366,pistol
155,0.19103234,0.45291436,0.28729424,0.5127347,pistol
160,0.23738012,0.39601222,0.3198295,0.5077504,pistol
161,0.24403717,0.3804011,0.33331698,0.5366681,pistol
162,0.24034473,0.37802014,0.33503166,0.5355036,pistol
163,0.23912272,0.3758846,0.33399925,0.5385744,pistol
164,0.23954625,0.37453982,0.33488005,0.54050535,pistol
165,0.23975673,0.37462085,0.3359348,0.5404031,pistol
166,0.24041404,0.3748861,0.33602405,0.5405176,pistol
167,0.24023253,0.3756762,0.3358811,0.54049385,pistol
168,0.23926806,0.37730467,0.3353963,0.5405602,pistol
169,0.24084458,0.37898993,0.33532664,0.5366676,pistol
170,0.24307391,0.37972492,0.33578554,0.5404621,pistol
171,0.24332628,0.38245264,0.33605853,0.53765213,pistol
172,0.2423759,0.37788123,0.33617693,0.5429981,pistol
173,0.24680479,0.37206364,0.3389811,0.54389495,pistol
174,0.24687317,0.37294126,0.33826575,0.5412821,pistol
175,0.24704254,0.3746741,0.3394187,0.54425335,pistol
176,0.24599165,0.37623882,0.3390733,0.5446013,pistol
177,0.24659029,0.3793686,0.33933082,0.5426068,pistol
178,0.24604598,0.38273287,0.33893928,0.54232764,pistol
179,0.23810251,0.39948136,0.33601865,0.5414182,pistol
180,0.21888241,0.4507106,0.31410536,0.55747217,pistol
181,0.19766928,0.4672303,0.31067604,0.5692301,pistol
182,0.20555308,0.46481887,0.3115851,0.57330847,pistol
183,0.2172783,0.4728593,0.31595808,0.5906829,pistol
184,0.22637609,0.47095567,0.3215513,0.5742789,pistol
185,0.22765839,0.47407296,0.3275329,0.56458986,pistol
186,0.23181687,0.4690026,0.32654995,0.5866202,pistol
187,0.23839654,0.45914292,0.32935202,0.553995,pistol
188,0.24251303,0.45047885,0.33228406,0.5463575,pistol
189,0.24492401,0.4485343,0.33297205,0.54799104,pistol
189,0.39579177,0.058288917,0.4176796,0.08378722,pistol
190,0.23915266,0.4574105,0.32879686,0.5522519,pistol
191,0.23520681,0.46611577,0.32720706,0.557519,pistol
192,0.23626465,0.4646003,0.32837117,0.5554525,pistol
193,0.23721585,0.46328434,0.3278555,0.5537035,pistol
194,0.236275,0.46290693,0.32702047,0.5550986,pistol
195,0.2362317,0.4605703,0.3288371,0.5526717,pistol
196,0.2386061,0.46403962,0.33041888,0.5538406,pistol
196,0.3969303,0.058228754,0.4176604,0.085413806,pistol
197,0.23764928,0.46811855,0.33354974,0.5582391,pistol
197,0.39674032,0.058388013,0.4187792,0.087722756,pistol
198,0.2384279,0.4669695,0.33672157,0.55665946,pistol
198,0.39797747,0.058795255,0.42056644,0.08765192,pistol
199,0.23650971,0.46067038,0.334878,0.547612,pistol
200,0.24265426,0.45066145,0.33947486,0.5363826,pistol
201,0.25196975,0.465019,0.34840143,0.5542829,pistol
202,0.26196218,0.4715956,0.35779983,0.55699736,pistol
203,0.2803821,0.4649385,0.36954057,0.55079114,pistol
204,0.2988486,0.45567602,0.38399765,0.5411463,pistol
205,0.3001807,0.45257235,0.38730374,0.5342547,pistol
206,0.30349237,0.45635688,0.39108557,0.5441282,pistol
207,0.30728516,0.45734784,0.39466962,0.54483557,pistol
208,0.31026864,0.45900968,0.39544785,0.54621685,pistol
209,0.30945036,0.45812476,0.39833018,0.547899,pistol
210,0.31256053,0.4622622,0.3983449,0.5513777,pistol
211,0.3104752,0.46831647,0.39473924,0.55648434,pistol
212,0.30531016,0.46877232,0.39410707,0.5583733,pistol
213,0.29797834,0.45583403,0.38883108,0.56607974,pistol
